File,Trace ID,P-Pick Time,S1 Mean,S1 Median,S1 Mode,S1 Std Dev,S1 Skewness,S1 Kurtosis,S1 Variance,S1 Max,S1 Min,S1 Z-Score,S2 Mean,S2 Median,S2 Mode,S2 Std Dev,S2 Skewness,S2 Kurtosis,S2 Variance,S2 Max,S2 Min,S2 Z-Score,S3 Mean,S3 Median,S3 Mode,S3 Std Dev,S3 Skewness,S3 Kurtosis,S3 Variance,S3 Max,S3 Min,S3 Z-Score
34181001_2023-02-23T04.55.32.359040Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-23T04:55:54.332000Z,8.135891122414876e-05,4.5434611532488133e-05,-0.0012406717158733695,0.0011952699889523177,-0.10205142585062725,-0.05618489875327892,1.4286703464900735e-06,0.003787207528560031,-0.003620202685019867,-1.4210854715202004e-17,-0.00034054253002665667,-0.0003384646132462496,-0.0015089033633915337,0.0029520373911617504,0.023585252512293424,0.20080894345972933,8.714524758817073e-06,0.008393412567285988,-0.008763456677403279,-1.3322676295501878e-17,3.498880440332861e-05,-1.2252762442517449e-05,-0.00028077723927068634,0.0023547790465994487,-0.295892521562134,0.042528189188318244,5.544984358303808e-06,0.006167324156326539,-0.007113070688957211,-1.7763568394002505e-17
34181001_2023-02-23T04.55.32.360655Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-23T04:55:54.323000Z,4.000897572915898e-05,6.226400325238388e-05,-0.0007061201049239856,0.0012008993033245513,-0.13388056291571512,0.5176742571314907,1.4421591367253928e-06,0.0030561508637704255,-0.004620662314567656,1.7763568394002505e-17,-0.00012554031743129297,-0.0001684854926476385,-0.0010516586901562403,0.0017912136615036182,-0.014509577312009731,0.22679129093926642,3.208446381157199e-06,0.00485997941040354,-0.0051196434579869575,-3.552713678800501e-18,5.138949401428309e-05,2.3610534396453886e-05,-0.0001684854926476385,0.0014191544210673554,-0.02570336212580898,-0.36754982458931007,2.0139992708350205e-06,0.0037460567169960318,-0.0038534495236290742,0.0
34198511_2023-02-25T10.39.33.498834Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-25T10:39:55.344000Z,4.337004981262574e-05,9.932621691016267e-05,0.0002527687750972098,0.0012471338367355763,0.016160162330729196,-0.5049397402515337,1.5553428067307993e-06,0.003553540751990461,-0.0028184250231326918,2.3092638912203255e-17,9.912544224282228e-06,4.134601362515241e-05,2.2019279197187417e-05,0.004229045115431816,-0.11246494597708036,1.6320700876761283,1.78848225883577e-05,0.01652587916366121,-0.01724905339620542,-1.0658141036401503e-17,-9.477979051480841e-05,0.00021411530624127978,-0.000745193511741394,0.0032672634208040603,-0.208548396931746,0.7774341560635785,1.067501026092425e-05,0.010001642147587685,-0.010532720353088915,4.4408920985006264e-17
34198511_2023-02-25T10.39.33.499496Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-25T10:39:55.345000Z,-0.0001232745910990278,-0.00012044703128664594,-0.0003315769634492563,0.0012342434618427748,0.18694040122764727,0.5079408412010995,1.5233569231016372e-06,0.003583550904813308,-0.0038625127776236354,2.1316282072803006e-17,1.6133243942102923e-05,-4.372575219256476e-05,-0.0009072793859626393,0.004339650511845638,0.05889572661387577,0.8517227106790721,1.8832566564962113e-05,0.014215011816192377,-0.014417838068527518,1.9539925233402754e-17,-3.0740161278262657e-06,3.299552690151643e-05,-0.0002162022154992451,0.003132445477906209,0.010610788992710472,0.4715683789662517,9.81221467205506e-06,0.00911041129266601,-0.009274584076145221,6.217248937900877e-18
34198511_2023-02-25T10.39.33.501101Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-25T10:39:55.349000Z,0.00010878537528465716,-1.3518885446410423e-05,-0.0003977109395345951,0.0012886018048939804,0.45913702591626165,1.1830103108891912,1.660494611576024e-06,0.005743505339688535,-0.003545040358239684,-1.5987211554602253e-17,4.290112327744681e-05,-0.00018628817806198015,-0.0026243850091129403,0.004962878372371433,0.14142765935689244,0.9873769055655033,2.4630161738952123e-05,0.018447612103840008,-0.018514474660826546,-4.796163466380676e-17,-1.1007581287682644e-05,-3.2845619874375416e-05,-0.0026243850091129403,0.0033870068072814428,-0.08917407160089362,0.5212584942037606,1.1471815112570831e-05,0.010042239603420391,-0.010107930843168026,-2.842170943040401e-17
34198511_2023-02-25T10.39.33.501333Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-25T10:39:55.352000Z,0.00015347978260424683,0.0001793377819525006,0.0003339516573773358,0.0011293477662674425,0.0836272891014026,-0.11833489081545645,1.2754263771732618e-06,0.00305843555313831,-0.002583799582664403,0.0,0.0002288189073571446,0.0005447887602310568,0.003250531580182402,0.006341003662089243,-0.24703940233899913,0.36737339722455387,4.0208327442629196e-05,0.01791190944915515,-0.02139046915718196,1.5987211554602253e-17,3.9220128664614384e-05,0.0004674818225180815,-0.0033123589047470547,0.006318194728549756,-0.6001416475402763,0.2421241512234582,3.991958462787393e-05,0.013498386096092179,-0.018627331792565056,1.687538997430238e-17
34198511_2023-02-25T10.39.33.502376Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-25T10:39:55.356000Z,-2.848171914389741e-05,-3.336142675782981e-05,-0.000110082705851911,0.0011852609643900154,0.1388465778884153,0.17522606656799677,1.4048435537067493e-06,0.0036896704144606415,-0.0032187586556999544,-1.4210854715202004e-17,-0.00013766254153928947,0.0007534709279187213,-0.005598875283466462,0.007968834122872219,-0.5295378336077742,0.9093580336759475,6.350231727785265e-05,0.018121470104771158,-0.029664173598317443,-1.4210854715202004e-17,-0.0003284865180628495,-5.239533187634777e-05,-0.003564297240932209,0.00680686572846667,-0.1076607779031359,0.8158905446193199,4.6333421045374095e-05,0.022228108341458917,-0.01995336803606512,-7.105427357601002e-18
34199461_2023-02-25T12.50.56.138741Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-25T12:51:17.925000Z,-6.301079345400598e-06,-0.0001036234860223476,-0.0004878155401105323,0.0011559528708019779,0.40376185675666254,-0.09568724595306488,1.336227039515334e-06,0.0034653801383890677,-0.0025212222654069968,2.842170943040401e-17,-0.00010666422557253775,-0.00010362348602290525,-0.010850459145352542,0.010605134643889525,-0.016203516889126288,-0.11842056462981265,0.00011246888081502582,0.03275065372471754,-0.027930607110948844,8.881784197001253e-18,0.00013560166141277644,-0.0001036234860223476,-0.004172779571091969,0.013222353051762717,-0.6625806427185469,1.451596828965906,0.0001748306202254588,0.029719284712581357,-0.044665216491312894,1.3322676295501878e-17
34199461_2023-02-25T12.50.56.139848Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-25T12:51:17.907000Z,-9.36356726309567e-05,-0.0001440866487092478,0.00027875887423598215,0.0011810213374497359,0.09247221428330232,0.044194251607002855,1.3948113995115627e-06,0.003579530851128118,-0.0035209942460765705,-2.1316282072803006e-17,-0.00019101430253551388,-8.799507711819957e-06,-0.002024050815818665,0.007546870632634628,-0.10964165830729439,-0.1505368945647696,5.695525634572299e-05,0.020314140231492164,-0.020639795680529916,-1.5987211554602253e-17,4.099084544432301e-05,0.00016396978490374977,-0.006592188044307588,0.0063016055501711726,-0.09421286187018096,-0.7365573962833425,3.971023250994813e-05,0.012445231026111107,-0.016263754479085086,-3.552713678800501e-17
34199461_2023-02-25T12.50.56.141260Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-25T12:51:17.944000Z,-2.6569000629097325e-05,-5.414883631733233e-05,0.00044483230710308476,0.0011473057350797021,-0.04309624778687728,-0.015788987417851175,1.3163104497467757e-06,0.00305511277215072,-0.0034316420923035493,0.0,-2.5990369913496224e-05,-0.000264985939169938,0.006739491144513262,0.014198045296216944,-0.06396654400895489,0.16516952504913718,0.00020158449023342808,0.0376751507192878,-0.04357854042729222,1.5987211554602253e-17,0.00010852370170696,-0.0004951497764516239,-0.01252809176318656,0.013324017302536616,0.2788075217799086,1.030138558266814,0.0001775294370782951,0.047770148335629425,-0.03782151620215839,8.881784197001253e-18
34199461_2023-02-25T12.50.56.142243Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-25T12:51:17.930000Z,-3.817722094453475e-05,1.6619342086887058e-05,-0.0008855877605391174,0.0011966090539707222,-0.11656031050418003,-0.44658982112037293,1.431873228044707e-06,0.002684001522491192,-0.003226465260830801,-2.842170943040401e-17,0.00010811561682193385,-7.91358421257121e-05,-0.0010003768498702346,0.0075614760263477505,0.1370215473980725,-0.14487673223834907,5.717591969703177e-05,0.023448527860450034,-0.018502784679792873,-5.3290705182007515e-18,0.00014342848891540227,-0.00023287122962276386,-0.001115751597821361,0.006009976316172152,0.42668952104384444,0.7343431237541891,3.6119815320950196e-05,0.023717345166587092,-0.0132060881292213,1.7763568394002505e-17
34199461_2023-02-25T12.50.56.142459Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-25T12:51:17.935000Z,-0.00011885248562875319,-7.993664171098317e-05,0.00015081285419015443,0.0012955109399332635,-0.1383419968188071,-0.07825894203584527,1.6783485954867677e-06,0.0031821818663252226,-0.004225228347254676,1.4210854715202004e-17,-0.0002479972390298596,-0.00011859011056747079,0.0020307770212984566,0.00838215951613612,-0.055886469809644276,-0.28623346959058615,7.02605981539513e-05,0.022949331576063242,-0.023876417650423788,2.6645352591003756e-17,-3.6602589171192234e-05,0.00016955392999922538,0.0047564322342972185,0.008040154282917754,-0.1305521391112534,0.44646568922012353,6.46440808931207e-05,0.022834542486732123,-0.02429926317336902,-4.440892098500626e-18
34199941_2023-02-25T13.19.38.781260Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-25T13:20:00.779000Z,3.989153945921643e-05,-9.221664655436827e-05,-0.00016893792564844944,0.0015406906191279615,0.17985112129450076,-0.5185510694773781,2.3737275838689013e-06,0.0036688830049011393,-0.003777180677535804,6.039613253960852e-17,-4.731302891541049e-05,8.055264606175911e-05,-0.0007446403481618325,0.003436374419769173,0.00743345448360393,0.9574546557501229,1.180866915284392e-05,0.0116139278307585,-0.010109907325183019,-2.1316282072803006e-17,-8.584468077907894e-05,8.055264606175911e-05,-0.0017045348247634003,0.002227596895557922,0.09953505387198029,-0.29648444368108384,4.962187929099293e-06,0.005741528857673543,-0.005772519592594118,-7.105427357601002e-18
34203481_2023-02-25T23.45.54.827297Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-02-25T23:46:16.550000Z,-5.027817224754774e-06,2.3545295480334972e-05,6.219876433738023e-05,0.0013686449746844367,-0.06597853813294775,0.11727044694265443,1.8731890667289625e-06,0.004514375586257397,-0.003776207824831103,1.4210854715202004e-17,0.00017273597209426468,4.28720299088576e-05,-0.0018183510613909314,0.003599321657245322,-0.9161945099723443,5.483698453714167,1.2955116392315211e-05,0.012075814016644352,-0.018745056468799072,1.4210854715202004e-17,-1.761713489956173e-05,-0.00011057052827874713,-0.002931688096179546,0.0025283708908822936,0.0745693816362617,0.17553096764878617,6.392659361860923e-06,0.006971213493116871,-0.007882846061518865,4.9737991503207014e-17
34203481_2023-02-25T23.45.54.827644Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-02-25T23:46:16.556000Z,1.4140985275675251e-05,2.1859965874737672e-05,7.925451054029623e-05,0.0012173495879111435,0.17062977679333985,0.2439315280920451,1.481940019187431e-06,0.00399438237880286,-0.003336306555684072,1.0658141036401503e-17,7.70811100414581e-06,0.0004250859250814404,-0.0009187077762994227,0.006259123370766989,-0.6562916580593487,3.748002287806883,3.9176625370481513e-05,0.025411332418368054,-0.027171441033252808,3.375077994860476e-17,0.0002427750822442523,2.8260607562197062e-06,-0.0013023141717687133,0.005736412237212499,0.3348747335844428,0.3362855078022986,3.290642535524132e-05,0.01570052685611573,-0.015388575276846974,1.4210854715202004e-17
34203481_2023-02-25T23.45.54.828599Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-02-25T23:46:16.389000Z,2.811636877519607e-05,4.118826915169962e-05,-0.0004577928742676022,0.0011658772311025122,0.05475591245447149,0.11280336519676837,1.3592697180032608e-06,0.0038034592378461103,-0.003259583707740436,0.0,-9.839057820577801e-05,2.244719334262868e-05,-0.0010329096381620911,0.0033983105242713285,-0.9509884587118315,4.376743284371882,1.1548514419373271e-05,0.010289042785062593,-0.016961652758731627,-2.1316282072803006e-17,2.996705001136079e-05,4.118826915169962e-05,0.0019609772223559505,0.0023621480683934087,0.19628480820942246,0.0660161535590773,5.579743497014711e-06,0.007910097474533874,-0.005830625045313248,8.881784197001253e-18
34203481_2023-02-25T23.45.54.829713Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-02-25T23:46:16.483000Z,-2.5866085932383147e-05,-0.00010060081099033254,-0.00044613939622258726,0.0011828780491407581,0.005099306997951743,0.020081459793977352,1.3992004791390458e-06,0.0033536137240899656,-0.0033627193190265384,-2.842170943040401e-17,0.00014348764561731908,0.0005524085492360257,0.0028558038979084517,0.003977237435996457,-1.010611932039493,4.996953800686446,1.5818417622291668e-05,0.013602639557238647,-0.019637001024828328,-1.4210854715202004e-17,-0.0001730725511445898,-0.00019606316589348467,-0.0013667947453482156,0.0029462195645359205,-0.15411995728619626,0.4352153753321515,8.68020972245423e-06,0.007806961863247771,-0.010540551353944203,1.5987211554602253e-17
34203481_2023-02-25T23.45.54.829792Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-02-25T23:46:16.556000Z,0.0002626385045873925,0.00020947007251729023,0.00032543047908619544,0.0011228125967103987,0.17426875829455216,0.06153578252222491,1.2607081273315486e-06,0.0037796450141664934,-0.0025923207609566588,0.0,6.184193309885078e-05,0.000152075527851174,-0.001363608978216918,0.005054527553080609,-0.7019046889530425,4.223406255335366,2.5548248784851047e-05,0.017481714065157684,-0.024584973223035232,0.0,-9.266150550625712e-07,0.00017140226227969666,0.001822373909345216,0.006142445043743303,0.3127790193094138,1.5910739528236677,3.7729631115406664e-05,0.02070635042157463,-0.01756058374630462,3.552713678800501e-18
34234551_2023-03-03T11.35.50.317154Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-03-03T11:36:12.020000Z,-8.57866261483073e-05,-0.00015387998246704342,-3.909089313481104e-05,0.0012666092531769633,0.15148548379263654,0.23959820864910641,1.6042990002335045e-06,0.004298296839452973,-0.003263141590933981,-1.4210854715202004e-17,-3.0364579711580978e-05,-4.3742427888105346e-07,-0.0014206595754438207,0.002177631866611903,-0.04170572294835527,0.18207142269840304,4.742080546483642e-06,0.005795240269711994,-0.00671735612601428,-1.7763568394002505e-17,0.00012052450689711925,7.628385481520014e-05,-0.0008449571529304375,0.0020720749438582404,0.3799370277813191,0.775998911416945,4.29349457296513e-06,0.007176808952019889,-0.006064932424406815,3.552713678800501e-18
34242021_2023-03-04T18.10.02.196699Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-03-04T18:10:24.613000Z,-1.1645503434650373e-05,-4.9835130664862386e-05,-0.001028470683075501,0.001245281170212002,0.19169522649737564,-0.5066428543036028,1.550725192884573e-06,0.003346984859750435,-0.002794231419472695,0.0,-9.287869652953007e-05,-0.00012655640975894357,-0.006786080566829341,0.010005917686722564,-0.0034341030671552336,-0.6152869127079645,0.00010011838875346744,0.02484065617840971,-0.02328994045129225,1.1546319456101627e-17,-0.0001183571890921383,-0.0004527682605621181,0.005457698522759875,0.012171850326951618,0.48283632782087016,1.9817953908282906,0.0001481539403817122,0.0428033916828946,-0.03756829758341572,3.552713678800501e-18
34242021_2023-03-04T18.10.02.196749Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-03-04T18:10:24.613000Z,0.00022752982422192847,0.00022276490569693354,0.0005296500220732583,0.0011871187787336564,-0.06025789892534756,-0.3369446764552011,1.409250994822088e-06,0.0031012770182649637,-0.003385477846189306,-7.105427357601002e-18,0.00010624460948828987,-0.00021882169305625213,-0.004651671780548304,0.005470913575847774,-0.080435942387802,-0.3885449438909494,2.993089535439548e-05,0.012044284130959815,-0.013748121451431315,-1.4210854715202004e-17,0.00016565147716894374,-0.0001230665088442106,-0.0020419769741184474,0.005165485960363859,0.048480857263199235,1.4521155882354222,2.6682245206716138e-05,0.019068087949071534,-0.018315673021301344,-1.5987211554602253e-17
34242021_2023-03-04T18.10.02.196990Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-03-04T18:10:24.608000Z,-8.739787705205678e-05,-2.6011483239340127e-05,0.0002035666954228941,0.0013850968698053516,-0.13049708960759276,0.12557948174447153,1.918493338744583e-06,0.0038112237886913547,-0.004594148711728262,-2.842170943040401e-17,-0.00017984291874986817,-7.270407430269193e-06,0.001240182451118543,0.0058194790865215805,0.04963163903171513,-0.07841212332500369,3.386633683846205e-05,0.01582542469961722,-0.01633894665789706,-1.4210854715202004e-17,-0.0002783600690097651,-0.0005443193610866069,0.002622336792046447,0.008013094450576982,-0.04895268654419145,1.4428848673259411,6.420968267386763e-05,0.025650433692582884,-0.026816379352469073,-3.552713678800501e-18
34242021_2023-03-04T18.10.02.197355Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-03-04T18:10:24.613000Z,4.606460892051266e-05,-2.9799265955454075e-05,-0.00024063636880861737,0.0012502775799649321,0.17791312773226453,-0.29238875264167064,1.5631940269629675e-06,0.004134233515398425,-0.0030424272022814515,-7.105427357601002e-18,8.735588419710141e-05,8.498982337622066e-05,0.004749175065387747,0.007884912852429782,-0.10059181570252072,-0.10246113761454767,6.217185069041236e-05,0.020868842895762473,-0.023462000613626934,-2.842170943040401e-17,-0.0001090131081315304,-0.0003366843823301059,-0.002121771853155823,0.010624940795163311,0.14556885050561894,0.7789643418135284,0.00011288936690072556,0.030234695531402553,-0.031176295943583156,-3.019806626980426e-17
34242021_2023-03-04T18.10.02.199410Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-03-04T18:10:24.600000Z,0.00013023670715359481,0.00013224200226490666,-0.0003292569895362533,0.0011561722842774562,0.02349821909056854,0.3977677839319238,1.3367343509313508e-06,0.004161573301239694,-0.0032844903811972497,0.0,-5.3055699529140796e-05,5.552072317138311e-05,-0.005011011990118505,0.005155665121130367,-0.1499724691421784,-0.1816243021233075,2.6580882841240206e-05,0.011570154832058494,-0.015412309064216445,1.4210854715202004e-17,5.221292329102188e-05,-0.0001945555071577195,0.0005539162079723485,0.006509269941028295,0.0871303179116139,1.4441289975742917,4.2370595165174505e-05,0.024043512100309944,-0.019250715653384928,8.881784197001253e-18
34286841_2023-03-09T09.20.27.819598Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,2023-03-09T09:20:49.762000Z,0.00012893092729223164,8.916939232876076e-05,-0.0004865330301846223,0.0012161160664360571,-0.07577605795323072,-0.4358962132837423,1.4789382870439087e-06,0.0029290280360386306,-0.003020092216139292,0.0,1.5020325889540345e-05,-0.00019897464823737777,-0.002405736324768864,0.002994479932716346,0.3075291682521779,0.2559284895195808,8.966910067440892e-06,0.01010686007095741,-0.00820141401875974,2.1316282072803006e-17,4.020364650811888e-05,5.05159234717155e-05,-0.0015612165961173072,0.002291567069880374,-0.045837524352070856,-0.01904738152537222,5.251279635760123e-06,0.006652059877257103,-0.006244142913938462,1.4210854715202004e-17
34286841_2023-03-09T09.20.27.820128Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-03-09T09:20:49.742000Z,-7.816287258756422e-05,-8.964178152089005e-05,-7.031504709236743e-05,0.0012540427692636954,0.28928554652030936,0.05671388183321202,1.572623267142558e-06,0.00399766972073835,-0.002603874233047037,1.0658141036401503e-17,-0.00011854052041846407,0.00010186858690486589,-0.0006852565970816898,0.0022393623544804306,-0.3162232592691408,0.4069470340295869,5.014743754664139e-06,0.005993594294416672,-0.007900570783617496,-3.552713678800501e-18,6.0755351848073e-05,8.312751109579495e-05,0.0003900126274710044,0.001554890562781053,-0.07708450535714331,-0.025646486569602445,2.41768466222558e-06,0.004650093422345814,-0.0042929136903490355,7.105427357601002e-18
34286841_2023-03-09T09.20.27.820537Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-03-09T09:20:49.713000Z,7.837118357328165e-06,4.582527902251571e-05,-0.0006833197016784721,0.001105677804929082,-0.19710260834143464,-0.14991829673560186,1.222523408312793e-06,0.002656105744070709,-0.0031009184810631214,3.552713678800501e-18,-4.171225967468974e-06,7.757468785479775e-06,-0.001143647376241844,0.0019524344139326213,-0.14664424906226228,0.06332540830069622,3.8120001407084187e-06,0.004690683786604962,-0.0058652271629178136,3.552713678800501e-18,-0.00010715812280785378,-3.0896000071007846e-05,0.0005453920810612693,0.001518308946480817,-0.1628989580469988,-0.09402686739675925,2.3052620569636886e-06,0.0033846650661522454,-0.004483072821991025,-1.4210854715202004e-17
34286841_2023-03-09T09.20.27.820646Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,2023-03-09T09:20:49.742000Z,1.9079311243596144e-05,-2.2999089217267964e-05,-0.0005606337014924998,0.0012852510444916756,-0.02053578751967753,-0.4849672954004358,1.651870247366943e-06,0.002702656123781494,-0.003170328507922357,3.1974423109204506e-17,-0.00011020131495712932,-0.00021509511626136032,-0.00021509511626136032,0.002918572599941289,0.14265593721048378,-0.04219141400996351,8.518066021128055e-06,0.00776860317845193,-0.00838971812077984,7.105427357601002e-18,-8.683119342306613e-05,-4.232582364523296e-05,-0.0014812890506192436,0.001976814196594043,0.027671675056784414,0.09833682081879047,3.907794367855752e-06,0.005235043992497261,-0.0062790044577704,-2.1316282072803006e-17
34286841_2023-03-09T09.20.27.822731Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-03-09T09:20:49.772000Z,4.020957031522553e-05,4.220783752365492e-05,-0.00018795599975858864,0.0013223650421027122,-0.09789797916103345,-0.5833847493347801,1.7486493045753077e-06,0.003458354562366917,-0.002759582995950294,3.552713678800501e-17,-7.294904542056487e-05,-1.5186707142461273e-05,0.0005411889809429568,0.0019620785297592316,-0.18522488511952756,0.10995702410829145,3.849752156942148e-06,0.004609759407393683,-0.0058682589457983375,3.552713678800501e-18,1.4569435973793693e-05,4.14002728550372e-06,0.0002723716748047832,0.0014543901022658525,-0.036183803158394756,-0.3702739930251697,2.115250569568877e-06,0.003650450589411009,-0.0038342665618829796,1.7763568394002505e-17
34302281_2023-03-10T02.12.24.010913Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,2023-03-10T02:12:45.662000Z,-3.009243131391601e-06,4.441036393481682e-05,-1.2984180731299377e-05,0.0011353389001417166,-0.10726681999243896,0.2472444215777827,1.288994418175003e-06,0.0032110665170678706,-0.0031989670682923185,-7.105427357601002e-18,0.00017245876440112175,0.0007928820790637695,-0.0031989670682923185,0.012314324550683606,-0.18934932802614854,0.17245488125494557,0.000151642589139569,0.03410807262298648,-0.03701313875563377,-3.552713678800501e-17,1.4354363605848742e-05,0.0012535025829365884,-0.012909186971926865,0.011871730693797267,-0.15009989094840817,0.7079445715337451,0.00014093798966604814,0.03737077678964158,-0.04342258668237507,2.4868995751603507e-17
34302281_2023-03-10T02.12.24.011676Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,2023-03-10T02:12:45.662000Z,-0.00010894472032647634,-0.00014974872763219425,-0.00045663384400740375,0.0011612313442114026,0.2805000724709676,0.1937042924978023,1.3484582347790213e-06,0.004225121156574848,-0.002990193029962073,7.105427357601002e-18,-8.21168703056195e-05,-0.0002651234755822054,0.00046402150511933997,0.012947059262906365,0.01166428448392384,0.03622750333471725,0.00016762634355720952,0.03427877885107969,-0.033580314019504356,-7.105427357601002e-18,0.00017704878179063715,0.0007135120768284333,-0.007403716383025045,0.012684475361686402,-0.13321516434721933,0.5276494804719314,0.00016089591520122937,0.03761820429682887,-0.04129460934946058,8.881784197001253e-18
34302281_2023-03-10T02.12.24.011947Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,2023-03-10T02:12:45.666000Z,5.5884222196870004e-06,-0.00014601751053889645,-0.00014601751053889645,0.001207237430855833,0.2643141548348492,-0.33216428189338654,1.457422214459392e-06,0.003538946520442539,-0.0029478083440117307,1.7763568394002505e-17,4.367965880181751e-05,-6.871057282536356e-05,-0.009050371154377816,0.014543325495094923,-0.10441959046951092,-0.2789107643834323,0.000211508316456278,0.03616364555252019,-0.044207458055171234,3.019806626980426e-17,9.756962229116467e-05,0.0002188478091213233,-0.020833822569403658,0.01600139930265556,0.10469308090442726,0.4210376356207042,0.0002560447796430258,0.04863700282077053,-0.041943301833974746,1.0658141036401503e-17
